Query Sequence ID,Subject sequence ID
TCONS_00041647,sp|Q32ZL2|LPPR5_HUMAN
TCONS_00041648,sp|Q32ZL2|LPPR5_HUMAN
TCONS_00041652,sp|Q96MV1|TMM56_HUMAN
TCONS_00041657,sp|P51911|CNN1_HUMAN
TCONS_00041676,sp|P60002|ELOF1_HUMAN
TCONS_00041658,sp|Q6UW68|TM205_HUMAN
TCONS_00041660,sp|O95716|RAB3D_HUMAN
TCONS_00041661,sp|O95716|RAB3D_HUMAN
TCONS_00041662,sp|O95716|RAB3D_HUMAN
TCONS_00041666,sp|P19235|EPOR_HUMAN
TCONS_00041678,sp|Q6NVH7|SWAP1_HUMAN
TCONS_00041668,sp|Q96CK0|ZN653_HUMAN
TCONS_00041687,sp|P52569|CTR2_HUMAN
TCONS_00041688,sp|P52569|CTR2_HUMAN
TCONS_00041689,sp|O95235|KI20A_HUMAN
TCONS_00041714,sp|Q9UJX2|CDC23_HUMAN
TCONS_00041715,sp|Q9UJX2|CDC23_HUMAN
TCONS_00041719,sp|P56159|GFRA1_HUMAN
TCONS_00041690,sp|P12236|ADT3_HUMAN
TCONS_00041720,sp|Q9HC78|ZBT20_HUMAN
TCONS_00041691,sp|Q9HC78|ZBT20_HUMAN
TCONS_00041727,sp|Q9HC78|ZBT20_HUMAN
TCONS_00041694,sp|P78352|DLG4_HUMAN
TCONS_00041695,sp|P78352|DLG4_HUMAN
TCONS_00041698,sp|P54760|EPHB4_HUMAN
TCONS_00041699,sp|Q14722|KCAB1_HUMAN
TCONS_00041700,sp|O43448|KCAB3_HUMAN
TCONS_00041730,sp|Q9UQ49|NEUR3_HUMAN
TCONS_00041702,sp|Q6P2D8|XRRA1_HUMAN
TCONS_00041732,sp|Q6WN34|CRDL2_HUMAN
TCONS_00041733,sp|O75391|SPAG7_HUMAN
TCONS_00041734,sp|Q7L2J0|MEPCE_HUMAN
TCONS_00041736,sp|Q7L2J0|MEPCE_HUMAN
TCONS_00041703,sp|O75914|PAK3_HUMAN
TCONS_00041707,sp|O75914|PAK3_HUMAN
TCONS_00041738,sp|O15484|CAN5_HUMAN
TCONS_00041740,sp|O15484|CAN5_HUMAN
TCONS_00041712,sp|O15484|CAN5_HUMAN
TCONS_00041742,sp|O15484|CAN5_HUMAN
TCONS_00041743,sp|O15484|CAN5_HUMAN
TCONS_00041760,sp|Q16880|CGT_HUMAN
TCONS_00041749,sp|Q9BQ16|TICN3_HUMAN
TCONS_00041762,sp|Q8WWI5|CTL1_HUMAN
TCONS_00041754,sp|Q96QB1|RHG07_HUMAN
TCONS_00041757,sp|Q17RB8|LONF1_HUMAN
TCONS_00041765,sp|P57796|CABP4_HUMAN
TCONS_00041766,sp|P57796|CABP4_HUMAN
TCONS_00041759,sp|Q14184|DOC2B_HUMAN
TCONS_00041767,sp|P05155|IC1_HUMAN
TCONS_00041820,sp|O00370|LORF2_HUMAN
TCONS_00041768,sp|Q8NEA6|GLIS3_HUMAN
TCONS_00041770,sp|Q8NEA6|GLIS3_HUMAN
TCONS_00041771,sp|Q8NEA6|GLIS3_HUMAN
TCONS_00041773,sp|P48380|RFX3_HUMAN
TCONS_00041790,sp|Q13485|SMAD4_HUMAN
TCONS_00041791,sp|Q13485|SMAD4_HUMAN
TCONS_00041792,sp|Q13485|SMAD4_HUMAN
TCONS_00041795,sp|O95393|BMP10_HUMAN
TCONS_00041797,sp|O00192|ARVC_HUMAN
TCONS_00041798,sp|O00192|ARVC_HUMAN
TCONS_00041799,sp|Q9ULC8|ZDHC8_HUMAN
TCONS_00041776,sp|P25929|NPY1R_HUMAN
TCONS_00041800,sp|O75694|NU155_HUMAN
TCONS_00041801,sp|O75694|NU155_HUMAN
TCONS_00041802,sp|Q6KC79|NIPBL_HUMAN
TCONS_00041803,sp|Q6KC79|NIPBL_HUMAN
TCONS_00041804,sp|Q6KC79|NIPBL_HUMAN
TCONS_00041805,sp|Q6KC79|NIPBL_HUMAN
TCONS_00041806,sp|Q6KC79|NIPBL_HUMAN
TCONS_00041807,sp|Q6KC79|NIPBL_HUMAN
TCONS_00041778,sp|Q5HYC2|K2026_HUMAN
TCONS_00041810,sp|Q5HYC2|K2026_HUMAN
TCONS_00041813,sp|Q5HYC2|K2026_HUMAN
TCONS_00041779,sp|Q96PU4|UHRF2_HUMAN
TCONS_00041781,sp|Q96PU4|UHRF2_HUMAN
TCONS_00041782,sp|Q96PU4|UHRF2_HUMAN
TCONS_00041783,sp|Q96PU4|UHRF2_HUMAN
TCONS_00041784,sp|Q96PU4|UHRF2_HUMAN
TCONS_00041785,sp|Q96PU4|UHRF2_HUMAN
TCONS_00041814,sp|P54368|OAZ1_HUMAN
TCONS_00041786,sp|Q7Z2K6|ERMP1_HUMAN
TCONS_00041789,sp|Q7Z2K6|ERMP1_HUMAN
TCONS_00041815,sp|Q4ADV7|RIC1_HUMAN
TCONS_00041817,sp|Q4ADV7|RIC1_HUMAN
TCONS_00041848,sp|Q9NWQ4|GPT2L_HUMAN
TCONS_00041851,sp|Q96FT9|IFT43_HUMAN
TCONS_00041853,sp|Q96FT9|IFT43_HUMAN
TCONS_00041822,sp|P10600|TGFB3_HUMAN
TCONS_00041857,sp|Q6EMB2|TTLL5_HUMAN
TCONS_00041859,sp|Q6EMB2|TTLL5_HUMAN
TCONS_00041860,sp|Q6EMB2|TTLL5_HUMAN
TCONS_00041862,sp|Q6EMB2|TTLL5_HUMAN
TCONS_00041863,sp|Q6EMB2|TTLL5_HUMAN
TCONS_00041864,sp|Q6EMB2|TTLL5_HUMAN
TCONS_00041866,sp|Q6EMB2|TTLL5_HUMAN
TCONS_00041870,sp|Q6EMB2|TTLL5_HUMAN
TCONS_00041873,sp|Q6EMB2|TTLL5_HUMAN
TCONS_00041875,sp|Q6EMB2|TTLL5_HUMAN
TCONS_00041827,sp|Q9UKR5|ERG28_HUMAN
TCONS_00041877,sp|Q9UPI3|FLVC2_HUMAN
TCONS_00041878,sp|Q9UPI3|FLVC2_HUMAN
TCONS_00041879,sp|Q9UPI3|FLVC2_HUMAN
TCONS_00041880,sp|Q9UPI3|FLVC2_HUMAN
TCONS_00041881,sp|Q8WYK2|JDP2_HUMAN
TCONS_00041882,sp|Q8WYK2|JDP2_HUMAN
TCONS_00041885,sp|Q9UHC1|MLH3_HUMAN
TCONS_00041886,sp|P01100|FOS_HUMAN
TCONS_00041888,sp|Q9UHC1|MLH3_HUMAN
TCONS_00041889,sp|Q9UHC1|MLH3_HUMAN
TCONS_00041893,sp|Q8TD19|NEK9_HUMAN
TCONS_00041894,sp|Q8TD19|NEK9_HUMAN
TCONS_00041830,sp|Q8IUN9|CLC10_HUMAN
TCONS_00041831,sp|Q9ULY5|CLC4E_HUMAN
TCONS_00041832,sp|Q9H2X3|CLC4M_HUMAN
TCONS_00041833,sp|Q9H2X3|CLC4M_HUMAN
TCONS_00041834,sp|Q9H2X3|CLC4M_HUMAN
TCONS_00041895,sp|Q8TAM2|TTC8_HUMAN
TCONS_00041896,sp|Q8TAM2|TTC8_HUMAN
TCONS_00041838,sp|Q05BV3|EMAL5_HUMAN
TCONS_00041839,sp|Q05BV3|EMAL5_HUMAN
TCONS_00041841,sp|Q05BV3|EMAL5_HUMAN
TCONS_00041842,sp|Q05BV3|EMAL5_HUMAN
TCONS_00041897,sp|Q86U28|ISCA2_HUMAN
TCONS_00041843,sp|P61916|NPC2_HUMAN
TCONS_00041898,sp|Q9P0R6|GSKIP_HUMAN
TCONS_00041907,sp|Q8N4C7|STX19_HUMAN
TCONS_00041909,sp|Q8N4C7|STX19_HUMAN
TCONS_00041904,sp|Q9UF33|EPHA6_HUMAN
TCONS_00041905,sp|Q9UF33|EPHA6_HUMAN
TCONS_00041910,sp|Q9H598|VIAAT_HUMAN
TCONS_00041911,sp|Q15262|PTPRK_HUMAN
TCONS_00041919,sp|Q15262|PTPRK_HUMAN
TCONS_00041928,sp|Q15262|PTPRK_HUMAN
TCONS_00041937,sp|Q15262|PTPRK_HUMAN
TCONS_00041938,sp|Q15262|PTPRK_HUMAN
TCONS_00041942,sp|Q15262|PTPRK_HUMAN
TCONS_00041943,sp|Q15262|PTPRK_HUMAN
TCONS_00041946,sp|Q15262|PTPRK_HUMAN
TCONS_00041951,sp|Q15262|PTPRK_HUMAN
TCONS_00041952,sp|Q15262|PTPRK_HUMAN
TCONS_00041959,sp|Q15262|PTPRK_HUMAN
TCONS_00041960,sp|Q15262|PTPRK_HUMAN
TCONS_00041961,sp|Q15262|PTPRK_HUMAN
TCONS_00041966,sp|Q9P1A6|DLGP2_HUMAN
TCONS_00041968,sp|Q9P1A6|DLGP2_HUMAN
TCONS_00041971,sp|Q9UPU3|SORC3_HUMAN
TCONS_00041999,sp|Q9Y5X0|SNX10_HUMAN
TCONS_00042002,sp|Q13185|CBX3_HUMAN
TCONS_00042004,sp|Q13185|CBX3_HUMAN
TCONS_00042005,sp|Q14494|NF2L1_HUMAN
TCONS_00041974,sp|P99999|CYC_HUMAN
TCONS_00041975,sp|P99999|CYC_HUMAN
TCONS_00041977,sp|P99999|CYC_HUMAN
TCONS_00041978,sp|P99999|CYC_HUMAN
TCONS_00041979,sp|P99999|CYC_HUMAN
TCONS_00041984,sp|P99999|CYC_HUMAN
TCONS_00041985,sp|Q9Y215|COLQ_HUMAN
TCONS_00041986,sp|Q9Y215|COLQ_HUMAN
TCONS_00041987,sp|Q9Y215|COLQ_HUMAN
TCONS_00041989,sp|O14594|NCAN_HUMAN
TCONS_00041991,sp|Q9NWM8|FKB14_HUMAN
TCONS_00041992,sp|Q9NWM8|FKB14_HUMAN
TCONS_00042009,sp|A6NGB9|WIPF3_HUMAN
TCONS_00042011,sp|A6NGB9|WIPF3_HUMAN
TCONS_00042013,sp|Q9BU68|PR15L_HUMAN
TCONS_00041997,sp|Q96HP4|OXND1_HUMAN
TCONS_00042015,sp|Q14699|RFTN1_HUMAN
TCONS_00042016,sp|Q14699|RFTN1_HUMAN
TCONS_00042017,sp|Q92904|DAZL_HUMAN
TCONS_00041998,sp|Q8TD57|DYH3_HUMAN
TCONS_00042041,sp|Q13410|BT1A1_HUMAN
TCONS_00042042,sp|Q13410|BT1A1_HUMAN
TCONS_00042043,sp|Q13410|BT1A1_HUMAN
TCONS_00042044,sp|Q13410|BT1A1_HUMAN
TCONS_00042045,sp|O00478|BT3A3_HUMAN
TCONS_00042046,sp|O00478|BT3A3_HUMAN
TCONS_00042047,sp|O00478|BT3A3_HUMAN
TCONS_00042023,sp|Q8NHS3|MFSD8_HUMAN
TCONS_00042024,sp|Q8NHS3|MFSD8_HUMAN
TCONS_00042025,sp|Q8NHS3|MFSD8_HUMAN
TCONS_00042026,sp|Q49AM3|TTC31_HUMAN
TCONS_00042028,sp|Q49AM3|TTC31_HUMAN
TCONS_00042029,sp|Q49AM3|TTC31_HUMAN
TCONS_00042048,sp|Q96LD1|SGCZ_HUMAN
TCONS_00042049,sp|Q96LD1|SGCZ_HUMAN
TCONS_00042050,sp|Q96LD1|SGCZ_HUMAN
TCONS_00042031,sp|O00399|DCTN6_HUMAN
TCONS_00042032,sp|Q93062|RBPMS_HUMAN
TCONS_00042051,sp|P12104|FABPI_HUMAN
TCONS_00042052,sp|P12104|FABPI_HUMAN
TCONS_00042036,sp|Q5VZB9|DMRTA_HUMAN
TCONS_00042037,sp|P14314|GLU2B_HUMAN
TCONS_00042038,sp|P14314|GLU2B_HUMAN
TCONS_00042039,sp|P14314|GLU2B_HUMAN
TCONS_00042040,sp|P14314|GLU2B_HUMAN
TCONS_00042068,sp|O95361|TRI16_HUMAN
TCONS_00042069,sp|O95361|TRI16_HUMAN
TCONS_00042070,sp|P41587|VIPR2_HUMAN
TCONS_00042071,sp|P41587|VIPR2_HUMAN
TCONS_00042061,sp|A0FGR8|ESYT2_HUMAN
TCONS_00042062,sp|A0FGR8|ESYT2_HUMAN
TCONS_00042063,sp|A0FGR8|ESYT2_HUMAN
TCONS_00042064,sp|A0FGR8|ESYT2_HUMAN
TCONS_00042065,sp|A0FGR8|ESYT2_HUMAN
TCONS_00042072,sp|P27918|PROP_HUMAN
TCONS_00042076,sp|Q7Z7D3|VTCN1_HUMAN
TCONS_00042078,sp|Q9H8W5|TRI45_HUMAN
TCONS_00042083,sp|Q9UNX4|WDR3_HUMAN
TCONS_00042084,sp|Q9UNX4|WDR3_HUMAN
TCONS_00042079,sp|Q9NXN4|GDAP2_HUMAN
TCONS_00042080,sp|Q9NXN4|GDAP2_HUMAN
TCONS_00042087,sp|Q5VWP2|FA46C_HUMAN
TCONS_00042090,sp|O60476|MA1A2_HUMAN
TCONS_00042091,sp|O60476|MA1A2_HUMAN
TCONS_00042093,sp|O60476|MA1A2_HUMAN
TCONS_00042110,sp|Q9ULI1|NWD2_HUMAN
TCONS_00042111,sp|Q9ULI1|NWD2_HUMAN
TCONS_00042112,sp|Q9ULI1|NWD2_HUMAN
TCONS_00042113,sp|Q6ZMT9|DTHD1_HUMAN
TCONS_00042114,sp|Q6ZMT9|DTHD1_HUMAN
TCONS_00042102,sp|Q8WZ64|ARAP2_HUMAN
TCONS_00042105,sp|Q8WZ64|ARAP2_HUMAN
TCONS_00042251,sp|P04114|APOB_HUMAN
TCONS_00042252,sp|Q9HBW9|AGRL4_HUMAN
TCONS_00042128,sp|O95490|AGRL2_HUMAN
TCONS_00042129,sp|O95490|AGRL2_HUMAN
TCONS_00042132,sp|O95490|AGRL2_HUMAN
TCONS_00042134,sp|O95490|AGRL2_HUMAN
TCONS_00042138,sp|O95490|AGRL2_HUMAN
TCONS_00042141,sp|O95490|AGRL2_HUMAN
TCONS_00042144,sp|O95490|AGRL2_HUMAN
TCONS_00042145,sp|O95490|AGRL2_HUMAN
TCONS_00042147,sp|O95490|AGRL2_HUMAN
TCONS_00042150,sp|O95490|AGRL2_HUMAN
TCONS_00042153,sp|O95490|AGRL2_HUMAN
TCONS_00042158,sp|O95490|AGRL2_HUMAN
TCONS_00042159,sp|O95490|AGRL2_HUMAN
TCONS_00042160,sp|O95490|AGRL2_HUMAN
TCONS_00042162,sp|O95490|AGRL2_HUMAN
TCONS_00042164,sp|O95490|AGRL2_HUMAN
TCONS_00042165,sp|O95490|AGRL2_HUMAN
TCONS_00042167,sp|O95490|AGRL2_HUMAN
TCONS_00042168,sp|O95490|AGRL2_HUMAN
TCONS_00042171,sp|O95490|AGRL2_HUMAN
TCONS_00042173,sp|O95490|AGRL2_HUMAN
TCONS_00042176,sp|O95490|AGRL2_HUMAN
TCONS_00042178,sp|O95490|AGRL2_HUMAN
TCONS_00042180,sp|O95490|AGRL2_HUMAN
TCONS_00042183,sp|O95490|AGRL2_HUMAN
TCONS_00042185,sp|O95490|AGRL2_HUMAN
TCONS_00042187,sp|O95490|AGRL2_HUMAN
TCONS_00042189,sp|O95490|AGRL2_HUMAN
TCONS_00042191,sp|O95490|AGRL2_HUMAN
TCONS_00042192,sp|O95490|AGRL2_HUMAN
TCONS_00042195,sp|O95490|AGRL2_HUMAN
TCONS_00042197,sp|O95490|AGRL2_HUMAN
TCONS_00042199,sp|O95490|AGRL2_HUMAN
TCONS_00042200,sp|O95490|AGRL2_HUMAN
TCONS_00042228,sp|O95490|AGRL2_HUMAN
TCONS_00042229,sp|O95490|AGRL2_HUMAN
TCONS_00042230,sp|O95490|AGRL2_HUMAN
TCONS_00042232,sp|O95490|AGRL2_HUMAN
TCONS_00042239,sp|O95490|AGRL2_HUMAN
TCONS_00042255,sp|Q6ZT98|TTLL7_HUMAN
TCONS_00042256,sp|Q6ZT98|TTLL7_HUMAN
TCONS_00042258,sp|Q6ZT98|TTLL7_HUMAN
TCONS_00042259,sp|Q6ZT98|TTLL7_HUMAN
TCONS_00042265,sp|Q6ZT98|TTLL7_HUMAN
TCONS_00042242,sp|P17612|KAPCA_HUMAN
TCONS_00042243,sp|P17612|KAPCA_HUMAN
TCONS_00042244,sp|P17612|KAPCA_HUMAN
TCONS_00042246,sp|P17612|KAPCA_HUMAN
TCONS_00042248,sp|P17612|KAPCA_HUMAN
TCONS_00042307,sp|O60890|OPHN1_HUMAN
TCONS_00042271,sp|P08034|CXB1_HUMAN
TCONS_00042272,sp|P08034|CXB1_HUMAN
TCONS_00042273,sp|Q9Y6H8|CXA3_HUMAN
TCONS_00042276,sp|Q9Y6H8|CXA3_HUMAN
TCONS_00042278,sp|Q9Y6H8|CXA3_HUMAN
TCONS_00042308,sp|Q0IIM8|TBC8B_HUMAN
TCONS_00042309,sp|Q0IIM8|TBC8B_HUMAN
TCONS_00042310,sp|Q0IIM8|TBC8B_HUMAN
TCONS_00042311,sp|Q0IIM8|TBC8B_HUMAN
TCONS_00042312,sp|Q0IIM8|TBC8B_HUMAN
TCONS_00042279,sp|Q6NSI4|CX057_HUMAN
TCONS_00042280,sp|Q6NSI4|CX057_HUMAN
TCONS_00042283,sp|Q6NSI4|CX057_HUMAN
TCONS_00042284,sp|Q6NSI4|CX057_HUMAN
TCONS_00042288,sp|Q6NSI4|CX057_HUMAN
TCONS_00042313,sp|Q99743|NPAS2_HUMAN
TCONS_00042324,sp|Q99743|NPAS2_HUMAN
TCONS_00042328,sp|Q99743|NPAS2_HUMAN
TCONS_00042295,sp|Q6RI45|BRWD3_HUMAN
TCONS_00042332,sp|Q5VWP2|FA46C_HUMAN
TCONS_00042296,sp|Q7LBR1|CHM1B_HUMAN
TCONS_00042297,sp|Q7LBR1|CHM1B_HUMAN
TCONS_00042299,sp|Q7L523|RRAGA_HUMAN
TCONS_00042334,sp|Q16280|CNGA2_HUMAN
TCONS_00042335,sp|P13797|PLST_HUMAN
TCONS_00042301,sp|P46100|ATRX_HUMAN
TCONS_00042304,sp|P46100|ATRX_HUMAN
TCONS_00042338,sp|Q9Y6R9|CCD61_HUMAN
TCONS_00042339,sp|Q9Y6R9|CCD61_HUMAN
TCONS_00042342,sp|Q9Y6R9|CCD61_HUMAN
TCONS_00042305,sp|Q9HB14|KCNKD_HUMAN
TCONS_00042347,sp|O75688|PPM1B_HUMAN
TCONS_00042306,sp|O75298|RTN2_HUMAN
TCONS_00042350,sp|Q02410|APBA1_HUMAN
TCONS_00042406,sp|Q16595|FRDA_HUMAN
TCONS_00042392,sp|P20393|NR1D1_HUMAN
TCONS_00042352,sp|Q96RN5|MED15_HUMAN
TCONS_00042355,sp|Q96RN5|MED15_HUMAN
TCONS_00042356,sp|Q96RN5|MED15_HUMAN
TCONS_00042357,sp|Q96RN5|MED15_HUMAN
TCONS_00042358,sp|Q96RN5|MED15_HUMAN
TCONS_00042359,sp|Q96RN5|MED15_HUMAN
TCONS_00042360,sp|Q96RN5|MED15_HUMAN
TCONS_00042362,sp|Q96RN5|MED15_HUMAN
TCONS_00042394,sp|Q86W42|THOC6_HUMAN
TCONS_00042368,sp|P51523|ZNF84_HUMAN
TCONS_00042370,sp|O43345|ZN208_HUMAN
TCONS_00042371,sp|O43345|ZN208_HUMAN
TCONS_00042396,sp|P61266|STX1B_HUMAN
TCONS_00042373,sp|Q6ZSJ9|SHSA6_HUMAN
TCONS_00042374,sp|P0C851|PIRT_HUMAN
TCONS_00042375,sp|C9JI98|TM238_HUMAN
TCONS_00042378,sp|Q01167|FOXK2_HUMAN
TCONS_00042381,sp|Q9UJX6|ANC2_HUMAN
TCONS_00042382,sp|Q9UJX6|ANC2_HUMAN
TCONS_00042384,sp|Q9UJX6|ANC2_HUMAN
TCONS_00042385,sp|Q9UJX6|ANC2_HUMAN
TCONS_00042397,sp|Q15286|RAB35_HUMAN
TCONS_00042399,sp|Q9UQ35|SRRM2_HUMAN
TCONS_00042400,sp|Q9UQ35|SRRM2_HUMAN
TCONS_00042386,sp|Q15041|AR6P1_HUMAN
TCONS_00042387,sp|Q15041|AR6P1_HUMAN
TCONS_00042404,sp|Q9BQR3|PRS27_HUMAN
TCONS_00042414,sp|Q9BXX0|EMIL2_HUMAN
TCONS_00042426,sp|Q92539|LPIN2_HUMAN
TCONS_00042429,sp|Q92539|LPIN2_HUMAN
TCONS_00042432,sp|P54296|MYOM2_HUMAN
TCONS_00042433,sp|P54296|MYOM2_HUMAN
TCONS_00042436,sp|P54296|MYOM2_HUMAN
TCONS_00042415,sp|O14950|ML12B_HUMAN
TCONS_00042417,sp|O14950|ML12B_HUMAN
TCONS_00042437,sp|Q99933|BAG1_HUMAN
TCONS_00042439,sp|Q9NZZ3|CHMP5_HUMAN
TCONS_00042440,sp|P41145|OPRK_HUMAN
TCONS_00042441,sp|Q9UI12|VATH_HUMAN
TCONS_00042442,sp|Q9UI12|VATH_HUMAN
TCONS_00042423,sp|O76081|RGS20_HUMAN
TCONS_00042445,sp|P23193|TCEA1_HUMAN
TCONS_00042425,sp|P56715|RP1_HUMAN
TCONS_00042450,sp|Q01650|LAT1_HUMAN
TCONS_00042451,sp|Q01650|LAT1_HUMAN
TCONS_00042452,sp|Q8TBB5|KLDC4_HUMAN
TCONS_00042453,sp|Q8WXH2|JPH3_HUMAN
TCONS_00042454,sp|Q9C0B9|ZCHC2_HUMAN
TCONS_00042467,sp|Q9GZQ8|MLP3B_HUMAN
TCONS_00042468,sp|Q7L5Y6|DET1_HUMAN
TCONS_00042469,sp|Q7L5Y6|DET1_HUMAN
TCONS_00042471,sp|Q6VN20|RBP10_HUMAN
TCONS_00042459,sp|P61970|NTF2_HUMAN
TCONS_00042460,sp|Q6P2E9|EDC4_HUMAN
TCONS_00042461,sp|Q6P2E9|EDC4_HUMAN
TCONS_00042463,sp|Q6P2E9|EDC4_HUMAN
TCONS_00042499,sp|P48788|TNNI2_HUMAN
TCONS_00042476,sp|Q8WW43|APH1B_HUMAN
TCONS_00042478,sp|Q6ZRI0|OTOG_HUMAN
TCONS_00042481,sp|P15172|MYOD1_HUMAN
TCONS_00042482,sp|P15172|MYOD1_HUMAN
TCONS_00042502,sp|P45378|TNNT3_HUMAN
TCONS_00042483,sp|A8MZF0|PRR33_HUMAN
TCONS_00042504,sp|Q05682|CALD1_HUMAN
TCONS_00042505,sp|P33241|LSP1_HUMAN
TCONS_00042484,sp|Q9UHP7|CLC2D_HUMAN
TCONS_00042487,sp|O60449|LY75_HUMAN
TCONS_00042506,sp|Q6ZS10|CL17A_HUMAN
TCONS_00042507,sp|O60449|LY75_HUMAN
TCONS_00042508,sp|Q6PJQ5|FOXR2_HUMAN
TCONS_00042509,sp|Q6PJQ5|FOXR2_HUMAN
TCONS_00042510,sp|P61421|VA0D1_HUMAN
TCONS_00042490,sp|Q7RTR2|NLRC3_HUMAN
TCONS_00042491,sp|Q7RTR2|NLRC3_HUMAN
TCONS_00042492,sp|Q7RTR2|NLRC3_HUMAN
TCONS_00042493,sp|Q6HA08|ASTL_HUMAN
TCONS_00042494,sp|Q6HA08|ASTL_HUMAN
TCONS_00042496,sp|Q6HA08|ASTL_HUMAN
TCONS_00042497,sp|Q6HA08|ASTL_HUMAN
TCONS_00042535,sp|Q5T5Y3|CAMP1_HUMAN
TCONS_00042536,sp|Q9BSL1|UBAC1_HUMAN
TCONS_00042538,sp|P46531|NOTC1_HUMAN
TCONS_00042539,sp|P46531|NOTC1_HUMAN
TCONS_00042542,sp|P07316|CRGB_HUMAN
TCONS_00042516,sp|Q8NC24|RELL2_HUMAN
TCONS_00042517,sp|Q9NRR6|INP5E_HUMAN
TCONS_00042519,sp|Q10713|MPPA_HUMAN
TCONS_00042521,sp|Q96RW7|HMCN1_HUMAN
TCONS_00042522,sp|Q96RW7|HMCN1_HUMAN
TCONS_00042525,sp|Q96RW7|HMCN1_HUMAN
TCONS_00042527,sp|Q96RW7|HMCN1_HUMAN
TCONS_00042544,sp|P23219|PGH1_HUMAN
TCONS_00042529,sp|Q9UPM6|LHX6_HUMAN
TCONS_00042532,sp|Q9UPM6|LHX6_HUMAN
TCONS_00042546,sp|P05783|K1C18_HUMAN
TCONS_00042533,sp|Q5VXU9|CI084_HUMAN
TCONS_00042564,sp|P52756|RBM5_HUMAN
TCONS_00042565,sp|P52756|RBM5_HUMAN
TCONS_00042567,sp|P52756|RBM5_HUMAN
TCONS_00042571,sp|P52756|RBM5_HUMAN
TCONS_00042576,sp|P52756|RBM5_HUMAN
TCONS_00042579,sp|P52756|RBM5_HUMAN
TCONS_00042582,sp|P52756|RBM5_HUMAN
TCONS_00042583,sp|Q8WUW1|BRK1_HUMAN
TCONS_00042584,sp|P07203|GPX1_HUMAN
TCONS_00042549,sp|Q9Y6I9|TX264_HUMAN
TCONS_00042550,sp|Q14416|GRM2_HUMAN
TCONS_00042551,sp|Q14832|GRM3_HUMAN
TCONS_00042585,sp|O43818|U3IP2_HUMAN
TCONS_00042586,sp|O43818|U3IP2_HUMAN
TCONS_00042554,sp|Q9BZJ8|GPR61_HUMAN
TCONS_00042559,sp|P51636|CAV2_HUMAN
TCONS_00042589,sp|P30559|OXYR_HUMAN
TCONS_00042591,sp|O43295|SRGP3_HUMAN
TCONS_00042592,sp|O43295|SRGP3_HUMAN
TCONS_00042593,sp|O43295|SRGP3_HUMAN
TCONS_00042594,sp|O43295|SRGP3_HUMAN
TCONS_00042560,sp|Q16647|PTGIS_HUMAN
TCONS_00042561,sp|Q16647|PTGIS_HUMAN
TCONS_00042562,sp|Q14721|KCNB1_HUMAN
TCONS_00042602,sp|Q99717|SMAD5_HUMAN
TCONS_00042604,sp|Q8IVH4|MMAA_HUMAN
TCONS_00042613,sp|Q17R98|ZN827_HUMAN
TCONS_00042622,sp|Q17R98|ZN827_HUMAN
TCONS_00042624,sp|Q17R98|ZN827_HUMAN
TCONS_00042629,sp|Q17R98|ZN827_HUMAN
TCONS_00042630,sp|Q17R98|ZN827_HUMAN
TCONS_00042609,sp|P62312|LSM6_HUMAN
TCONS_00042611,sp|P62312|LSM6_HUMAN
TCONS_00042654,sp|Q14135|VGLL4_HUMAN
TCONS_00042657,sp|Q14135|VGLL4_HUMAN
TCONS_00042659,sp|Q14135|VGLL4_HUMAN
TCONS_00042661,sp|Q96BW9|TAM41_HUMAN
TCONS_00042642,sp|Q92777|SYN2_HUMAN
TCONS_00042663,sp|Q99727|TIMP4_HUMAN
TCONS_00042643,sp|P37231|PPARG_HUMAN
TCONS_00042665,sp|P37231|PPARG_HUMAN
TCONS_00042647,sp|Q9NYB0|TE2IP_HUMAN
TCONS_00042670,sp|Q5TF58|IFFO2_HUMAN
TCONS_00042672,sp|Q5TF58|IFFO2_HUMAN
TCONS_00042673,sp|Q5TF58|IFFO2_HUMAN
TCONS_00042649,sp|Q9UKD2|MRT4_HUMAN
TCONS_00042674,sp|Q8NHP1|ARK74_HUMAN
TCONS_00042651,sp|O75095|MEGF6_HUMAN
TCONS_00042677,sp|Q13303|KCAB2_HUMAN
TCONS_00042679,sp|Q13303|KCAB2_HUMAN
TCONS_00042680,sp|Q13303|KCAB2_HUMAN
TCONS_00042681,sp|Q13303|KCAB2_HUMAN
TCONS_00042682,sp|Q13303|KCAB2_HUMAN
TCONS_00042684,sp|O75460|ERN1_HUMAN
TCONS_00042690,sp|Q8IZ13|ZBED8_HUMAN
TCONS_00042687,sp|P35221|CTNA1_HUMAN
TCONS_00042685,sp|O43300|LRRT2_HUMAN
TCONS_00042686,sp|Q99705|MCHR1_HUMAN
TCONS_00042699,sp|P01871|IGHM_HUMAN
TCONS_00042701,sp|P01871|IGHM_HUMAN
TCONS_00042702,sp|P01871|IGHM_HUMAN
TCONS_00042707,sp|P04220|MUCB_HUMAN
TCONS_00042710,sp|Q96RE7|NACC1_HUMAN
TCONS_00042711,sp|Q96RE7|NACC1_HUMAN
TCONS_00042712,sp|Q96RE7|NACC1_HUMAN
TCONS_00042713,sp|Q96RE7|NACC1_HUMAN
TCONS_00042714,sp|Q96RE7|NACC1_HUMAN
TCONS_00042728,sp|O00555|CAC1A_HUMAN
TCONS_00042730,sp|O00555|CAC1A_HUMAN
